Time,Simulated Time,Failed on,Reward,Altitude (m),Roll,Pitch,Yaw,X_distance,Y_distance
1376.8,6.01,Alt,-4.382,960.027,-0.285,0.269,-0.852,-0.0,-0.0
1377.3,6.01,Alt,2.795,934.512,-0.336,0.079,-5.002,1.0,1.0
1377.8,6.01,Alt,2.473,933.533,-0.192,0.034,-5.763,1.0,-0.0
1378.3,6.01,Alt,5.136,972.594,0.14,0.207,2.327,-0.0,-0.0
1378.8,6.01,Alt,4.635,938.37,0.154,0.111,1.107,-0.0,1.0
1379.3,6.01,Alt,5.523,940.972,-0.051,0.176,-0.506,-0.0,1.0
1379.8,6.01,Alt,-25.104,944.719,0.168,0.157,-1.724,-0.0,-0.0
1380.3,6.01,Alt,-0.728,936.608,0.096,0.123,-3.659,1.0,-0.0
1380.9,6.01,Alt,2.728,969.574,0.118,0.355,-1.114,1.0,1.0
1381.4,6.01,Alt,5.546,940.288,0.085,0.325,0.625,1.0,-0.0
1382.0,6.01,Alt,-0.775,933.564,0.193,0.141,6.875,-0.0,1.0
1382.6,6.01,Alt,2.393,953.193,-0.098,0.187,-0.367,1.0,1.0
1383.1,6.01,Alt,-0.674,931.433,-0.001,0.079,1.03,1.0,-0.0
1383.6,6.01,Alt,5.163,993.753,-0.055,0.093,1.573,1.0,-0.0
1384.2,6.01,Alt,1.331,987.564,0.034,-0.019,0.63,1.0,2.0
1384.7,6.01,Alt,4.886,964.798,-0.108,0.031,-0.647,-0.0,-0.0
1385.3,6.01,Alt,-1.906,934.618,-0.143,0.168,0.014,1.0,-0.0
1385.8,6.01,Alt,2.925,966.876,-0.036,0.231,-0.127,1.0,-0.0
1386.4,6.01,Alt,1.606,935.591,-0.01,0.196,1.697,1.0,-1.0
1386.9,6.01,Alt,3.819,943.522,0.015,0.124,0.047,-0.0,1.0
1387.5,6.01,Alt,3.283,931.24,0.238,0.109,2.72,1.0,1.0
1388.1,6.01,Alt,6.149,981.219,-0.252,0.391,-0.026,-0.0,1.0
1388.6,6.01,Alt,4.121,960.718,0.007,0.019,-2.789,1.0,1.0
1389.1,6.01,Alt,4.36,964.867,0.014,-0.063,-2.77,-0.0,1.0
1389.7,6.01,Alt,1.751,954.053,0.004,0.237,1.659,1.0,1.0
1390.2,6.01,Alt,5.591,952.984,-0.015,0.194,0.159,1.0,-0.0
1390.8,6.01,Alt,1.505,938.096,-0.051,-0.038,-5.059,1.0,-0.0
1391.3,6.01,Alt,-3.044,936.28,-0.136,0.042,-5.21,1.0,1.0
1391.8,6.01,Alt,-0.894,962.454,-0.22,0.276,-1.559,1.0,1.0
1392.3,6.01,Alt,1.629,962.883,-0.034,-0.083,3.86,-0.0,1.0
1392.9,6.01,Alt,4.225,960.495,-0.005,0.099,0.335,1.0,1.0
1393.5,6.01,Alt,2.209,966.93,0.015,0.399,1.213,-0.0,-0.0
1394.0,6.01,Alt,0.252,956.836,-0.026,0.28,-0.743,1.0,1.0
1394.5,6.01,Alt,3.262,946.612,-0.017,0.205,-0.088,-0.0,-0.0
1395.1,6.01,Alt,1.234,945.848,-0.076,-0.014,1.927,1.0,-0.0
1395.6,6.01,Alt,-4.932,930.737,0.068,0.0,-3.681,1.0,1.0
1396.2,6.01,Alt,-9.832,947.957,-0.227,0.318,-0.04,-0.0,1.0
1396.7,6.01,Alt,-3.955,950.656,-0.045,0.029,3.552,-0.0,-0.0
1397.2,6.01,Alt,-8.998,931.574,-0.161,-0.133,-1.643,1.0,-0.0
1397.7,6.01,Alt,2.865,951.746,0.244,0.182,1.765,-0.0,-0.0
1398.2,6.01,Alt,-8.449,932.111,0.046,0.051,6.167,-0.0,-0.0
1398.7,6.01,Alt,3.471,975.859,0.036,0.339,0.931,1.0,1.0
1399.2,6.01,Alt,2.566,966.476,-0.166,-0.069,-0.4,-0.0,1.0
1399.7,6.01,Alt,-4.612,950.043,-0.026,0.067,0.445,1.0,-0.0
1400.2,6.01,Alt,4.172,952.69,-0.093,0.336,0.905,-0.0,1.0
1400.6,6.01,Alt,2.552,938.174,-0.164,0.21,0.185,1.0,-0.0
1401.2,6.01,Alt,-3.843,939.277,-0.211,0.023,-2.158,1.0,-0.0
1401.7,6.01,Alt,2.472,983.856,0.039,0.257,0.572,-0.0,1.0
1402.1,6.01,Alt,3.776,965.634,0.051,0.368,0.912,-0.0,-0.0
1402.6,6.01,Alt,1.919,1001.838,0.261,-0.506,-0.291,-1.0,3.0
1403.1,6.01,Alt,-0.526,945.931,-0.059,0.122,5.771,-0.0,-0.0
1403.6,6.01,Alt,3.801,945.924,0.074,0.135,5.564,1.0,-0.0
1404.1,6.01,Alt,-0.421,952.446,-0.139,-0.041,4.581,1.0,1.0
1404.6,6.01,Alt,1.423,956.829,-0.02,0.322,-2.821,-0.0,1.0
1405.1,6.01,Alt,1.393,935.094,0.012,0.107,3.373,1.0,-0.0
1405.6,6.01,Alt,2.876,998.682,-0.123,0.099,0.092,1.0,1.0
1406.2,6.01,Alt,2.095,950.789,-0.186,0.24,2.523,-0.0,-0.0
1406.6,6.01,Alt,2.597,952.085,0.13,0.213,0.235,-0.0,-0.0
1407.1,6.01,Alt,4.629,973.19,-0.312,0.136,-0.832,1.0,1.0
1407.6,6.01,Alt,3.737,954.336,-0.034,0.253,-0.016,-1.0,-0.0
1408.0,6.01,Alt,3.584,956.777,-0.094,0.002,2.842,1.0,-0.0
1408.6,6.01,Alt,5.458,941.069,-0.029,0.191,-1.015,1.0,-0.0
1409.1,6.01,Alt,2.428,944.466,-0.09,-0.0,-3.166,-0.0,1.0
1409.6,6.01,Alt,5.253,933.866,-0.1,-0.01,-2.74,-0.0,-0.0
1410.1,6.01,Alt,0.37,942.862,-0.316,0.418,0.02,-0.0,-0.0
1410.6,6.01,Alt,4.168,981.369,-0.249,0.271,0.004,-0.0,1.0
1411.2,6.01,Alt,3.523,932.473,0.104,0.062,2.134,1.0,-0.0
1411.7,6.01,Alt,3.643,942.237,0.066,0.097,1.466,-0.0,-0.0
1412.2,6.01,Alt,-9.054,942.265,-0.156,0.063,5.805,-0.0,-0.0
1412.7,6.01,Alt,3.835,934.114,0.027,0.023,3.226,1.0,2.0
1413.2,6.01,Alt,5.207,947.508,-0.232,0.391,0.055,1.0,-0.0
1413.8,6.01,Alt,1.551,957.067,-0.071,0.17,-1.78,1.0,1.0
1414.3,6.01,Alt,1.839,1003.357,0.16,-0.442,2.191,1.0,1.0
1414.8,6.01,Alt,-3.322,970.814,-0.394,-0.145,-1.423,-0.0,1.0
1415.3,6.01,Alt,2.782,967.584,-0.085,0.151,1.285,1.0,-0.0
1415.8,6.01,Alt,3.863,949.288,0.084,0.205,-3.928,1.0,1.0
1416.4,6.01,Alt,2.816,948.893,-0.328,0.305,-0.753,-0.0,1.0
1416.8,6.01,Alt,3.109,960.064,0.12,0.215,1.685,-0.0,1.0
1417.3,6.01,Alt,1.409,935.032,-0.295,0.193,-1.089,1.0,1.0
1417.8,6.01,Alt,-0.169,929.602,-0.491,0.06,-5.63,1.0,1.0
1418.2,6.01,Alt,3.817,985.744,-0.098,0.314,1.429,-0.0,-0.0
1418.8,6.01,Alt,-6.1,941.793,-0.027,0.077,1.98,1.0,1.0
1419.2,6.01,Alt,0.325,951.082,0.195,0.503,0.931,1.0,1.0
1419.7,6.01,Alt,-10.329,936.569,-0.017,0.102,2.669,-0.0,-0.0
1420.2,6.01,Alt,-1.371,950.197,0.02,0.071,2.827,-0.0,-0.0
1420.6,6.01,Alt,5.547,954.435,-0.012,0.217,-2.927,1.0,1.0
1421.2,6.01,Alt,-18.279,985.514,-0.494,-0.011,-0.786,1.0,1.0
1421.7,6.01,Alt,5.296,961.584,-0.071,0.274,0.86,-0.0,1.0
1422.1,6.01,PitchAlt,-11.801,973.747,-0.308,0.964,4.06,-0.0,-2.0
1422.6,6.01,Alt,-6.244,942.091,-0.016,0.237,4.091,-1.0,8.0
1423.1,6.01,Alt,-9.672,976.577,0.221,-0.283,-5.0,-0.0,3.0
1423.6,6.01,Alt,4.834,964.937,0.084,0.384,0.973,-0.0,-0.0
1424.1,6.01,Alt,4.373,932.823,-0.04,0.218,2.088,-0.0,-0.0
1424.6,6.01,Alt,2.638,948.11,-0.06,0.064,3.555,-0.0,1.0
1425.1,6.01,Alt,5.578,987.5,-0.532,0.143,-0.333,1.0,1.0
1425.5,6.01,Alt,4.694,956.843,-0.05,0.178,0.198,1.0,1.0
1426.1,6.01,Alt,-7.973,944.462,-0.143,-0.053,-2.05,1.0,-0.0
1426.5,6.01,Alt,1.477,938.597,-0.157,0.047,-1.377,-0.0,-0.0
1427.0,6.01,Alt,3.445,967.819,-0.188,0.155,-0.473,-0.0,1.0
1427.5,6.01,Alt,-1.077,949.376,-0.357,-0.048,3.457,2.0,1.0
1428.0,6.01,Alt,4.218,940.658,-0.07,0.129,0.406,1.0,-0.0
1428.5,6.01,Alt,-8.584,939.759,-0.223,-0.02,-2.707,1.0,-0.0
1429.0,6.01,Alt,3.165,949.595,-0.011,0.212,0.644,1.0,1.0
1429.5,6.01,Alt,3.54,976.835,-0.018,0.159,1.812,-0.0,-0.0
1429.9,6.01,Alt,0.485,930.871,0.235,0.032,9.423,-0.0,1.0
1430.4,6.01,Alt,2.835,938.572,-0.083,0.235,2.708,-0.0,-0.0
1431.0,6.01,Alt,5.114,986.923,-0.095,0.244,1.277,1.0,-0.0
1431.4,6.01,Alt,-4.756,941.811,-0.38,0.405,2.594,-0.0,-0.0
1431.9,6.01,Alt,3.06,947.701,-0.082,0.051,-0.206,-0.0,-0.0
1432.4,6.01,Alt,3.465,931.653,-0.099,0.102,2.482,1.0,1.0
1432.8,6.01,Alt,-6.014,927.987,-0.177,0.253,2.144,-0.0,-0.0
1433.4,6.01,Alt,1.18,946.521,-0.276,0.226,0.178,-0.0,-0.0
1433.8,6.01,Alt,4.928,965.712,-0.286,0.38,-0.299,1.0,1.0
1434.3,6.01,Alt,-1.21,944.007,-0.277,-0.032,-1.938,1.0,1.0
1434.8,6.01,Alt,3.08,946.198,-0.165,0.11,1.704,1.0,1.0
1435.2,6.01,Alt,0.469,972.387,-0.38,0.044,-0.315,-0.0,1.0
1435.8,6.01,Alt,4.036,963.282,0.002,0.212,1.676,1.0,-0.0
1436.2,6.01,Alt,4.991,945.078,-0.073,0.194,0.58,-0.0,-0.0
1436.7,6.01,Alt,1.317,981.397,-0.278,0.19,-1.632,1.0,1.0
1437.2,6.01,Alt,2.004,949.037,-0.139,0.051,2.777,-0.0,-0.0
1437.7,6.01,Alt,4.3,963.921,-0.144,0.18,-1.324,1.0,1.0
1438.2,6.01,Alt,-5.416,934.193,0.163,0.025,-7.643,-0.0,-0.0
1438.7,6.01,Alt,5.315,989.302,-0.002,0.061,1.466,1.0,-0.0
1439.2,6.01,Alt,1.803,937.323,-0.178,0.302,2.22,-0.0,-0.0
1439.7,6.01,PitchAlt,-9.992,945.24,-0.344,-0.753,4.993,-0.0,1.0
1440.1,6.01,Alt,1.23,987.674,-0.203,-0.076,1.018,2.0,-0.0
1440.7,6.01,Alt,-23.969,931.499,-0.387,0.294,0.051,-0.0,-0.0
1441.1,6.01,Alt,1.649,932.389,-0.323,0.156,6.041,-0.0,-0.0
1441.6,6.01,Alt,5.182,957.602,-0.094,0.328,0.006,-0.0,1.0
1442.1,6.01,Alt,4.903,932.085,-0.433,0.115,-0.171,1.0,-0.0
1442.6,6.01,Alt,1.154,958.293,-0.238,0.208,0.362,-0.0,-0.0
1443.1,6.01,Alt,1.45,969.614,-0.315,0.173,0.304,1.0,-0.0
1443.6,6.01,Alt,3.476,959.288,-0.342,0.264,-0.641,-0.0,1.0
1444.0,6.01,Alt,0.207,940.653,-0.359,0.165,1.633,-0.0,1.0
1444.5,6.01,Alt,2.537,993.678,-0.418,-0.126,-0.74,-2.0,1.0
1445.0,6.01,Alt,2.564,935.218,-0.246,-0.151,-2.318,1.0,-0.0
1445.5,6.01,Alt,-13.868,933.6,-0.246,0.314,1.753,-0.0,-0.0
1446.0,6.01,Alt,4.332,956.58,-0.204,-0.093,2.487,-0.0,-0.0
1446.5,6.01,Alt,-4.228,932.953,-0.282,0.005,0.063,-0.0,-0.0
1446.9,6.01,Alt,4.31,945.424,-0.259,-0.005,-0.589,1.0,1.0
1447.4,6.01,Alt,-0.569,929.71,0.145,-0.116,-5.905,1.0,1.0
1447.9,6.01,Alt,-6.147,955.724,-0.381,0.095,-3.812,1.0,1.0
1448.4,6.01,Alt,4.811,976.681,-0.316,0.186,-0.652,-0.0,1.0
1448.9,6.01,RollAlt,-25.259,956.289,-0.647,0.386,3.359,-0.0,-0.0
1449.4,6.01,Alt,-8.45,945.769,-0.318,0.005,2.921,-0.0,-0.0
1449.8,6.01,Alt,-7.271,937.239,-0.193,-0.203,5.162,-0.0,3.0
1450.4,6.01,Alt,3.703,967.112,-0.214,0.208,0.177,1.0,-0.0
1450.8,6.01,RollAlt,-21.159,971.721,-0.743,0.153,3.56,-0.0,-0.0
1451.3,6.01,Alt,3.938,965.476,-0.168,0.255,-0.697,-0.0,1.0
1451.8,6.01,Alt,3.261,966.017,-0.117,0.033,-1.298,1.0,1.0
1452.3,6.01,Alt,-24.049,987.304,-0.557,0.461,4.905,-0.0,2.0
1452.8,6.01,Alt,2.817,945.345,-0.207,-0.15,-3.519,1.0,1.0
1453.2,6.01,Alt,2.066,980.262,-0.292,0.156,1.649,-0.0,-0.0
1453.7,6.01,Alt,4.819,937.233,-0.241,-0.045,0.695,1.0,-0.0
1454.2,6.01,Alt,-3.104,934.18,0.149,-0.0,6.887,-0.0,-0.0
1454.6,6.01,Alt,5.393,947.684,-0.159,-0.039,3.689,-0.0,-0.0
1455.2,6.01,Alt,0.719,944.315,-0.322,0.061,1.33,1.0,-0.0
1455.6,6.01,Alt,-0.081,947.779,-0.317,0.109,3.424,1.0,-0.0
1456.1,6.01,Alt,2.672,936.516,-0.27,0.084,0.131,-0.0,-0.0
1456.6,6.01,Alt,-9.486,941.481,-0.175,0.464,4.366,-0.0,1.0
1457.0,6.01,Alt,-13.4,928.619,0.14,0.219,9.104,1.0,3.0
1457.6,6.01,Alt,0.707,965.045,-0.289,-0.15,-0.572,1.0,-0.0
1458.1,6.01,Alt,-1.016,933.647,-0.067,-0.001,3.44,-0.0,2.0
1458.5,6.01,Alt,6.027,945.25,-0.034,-0.106,-1.15,1.0,1.0
1459.0,6.01,RollAlt,-25.764,984.02,-0.968,-0.324,-1.131,-1.0,1.0
1459.5,6.01,Alt,-4.833,932.088,-0.225,0.169,1.669,1.0,-0.0
1460.1,6.01,Alt,-4.982,933.127,-0.152,0.087,5.846,1.0,-0.0
1460.6,6.01,Alt,2.149,967.681,-0.129,-0.2,-2.154,1.0,1.0
1461.1,6.01,Alt,3.658,942.676,-0.215,0.14,1.114,1.0,-0.0
1461.6,6.01,Alt,-3.532,962.952,0.031,-0.128,-0.047,-0.0,1.0
1462.1,6.01,Alt,3.01,935.157,-0.115,0.005,4.63,1.0,-0.0
1462.7,6.01,Alt,4.839,963.528,-0.036,0.171,0.285,1.0,-0.0
1463.2,6.01,Alt,1.715,934.344,-0.026,-0.132,-6.344,1.0,1.0
1463.6,6.01,Alt,4.639,943.626,-0.287,0.182,0.043,1.0,-0.0
1464.1,6.01,Alt,1.845,969.188,-0.009,0.111,-0.769,-0.0,-0.0
1464.6,6.01,Alt,-0.53,951.046,0.004,0.151,2.377,-0.0,-0.0
1465.1,6.01,RollAlt,-45.085,928.449,-0.588,0.011,-2.743,1.0,-1.0
1465.6,6.01,Alt,2.514,963.395,-0.141,0.175,-0.826,1.0,-0.0
1466.1,6.01,Alt,4.047,936.89,0.015,-0.099,2.268,-0.0,1.0
1466.5,6.01,Alt,4.3,1000.638,0.138,-0.084,1.186,1.0,-1.0
1467.0,6.01,Alt,3.14,960.059,-0.004,0.2,0.205,1.0,-0.0
1467.6,6.01,Alt,2.265,969.637,-0.025,0.116,-0.118,1.0,1.0
1468.1,6.01,Alt,2.904,957.157,0.019,-0.064,-1.011,-0.0,1.0
1468.6,6.01,Alt,5.084,935.093,0.058,-0.022,-1.591,1.0,-0.0
1469.1,6.01,Alt,3.196,943.643,0.045,-0.072,-3.269,-0.0,-0.0
1469.6,6.01,Alt,1.439,936.503,0.163,0.06,-4.429,1.0,-0.0
1470.2,6.01,Alt,-15.158,954.843,0.032,0.217,-0.7,-0.0,-0.0
1470.7,6.01,Alt,-4.9,974.979,-0.557,-0.135,2.907,-0.0,-0.0
1471.2,6.01,Alt,-7.3,935.166,0.283,0.083,-6.147,-0.0,-0.0
1471.8,6.01,Alt,-3.413,941.272,-0.291,-0.005,-1.168,1.0,-0.0
1472.3,6.01,Alt,3.1,942.93,0.11,-0.101,-3.543,-0.0,-0.0
1472.8,6.01,Alt,-4.949,936.077,-0.088,-0.029,4.346,-0.0,-0.0
1473.3,6.01,Alt,4.199,932.626,-0.057,-0.08,2.54,-0.0,-0.0
1473.8,6.01,Alt,4.503,957.527,0.035,0.176,0.089,1.0,1.0
1474.3,6.01,Alt,3.878,941.397,-0.219,-0.203,-1.196,1.0,-0.0
1474.8,6.01,Alt,4.141,965.881,-0.228,-0.018,-1.304,1.0,1.0
1475.4,6.01,Alt,2.018,934.058,-0.116,-0.112,-1.675,1.0,-0.0
1475.9,6.01,Alt,-11.708,931.677,-0.212,0.188,7.48,1.0,4.0
1476.4,6.01,Alt,-8.724,939.75,-0.231,0.261,1.65,-0.0,-0.0
1476.9,6.01,Alt,-8.15,936.544,0.131,0.001,1.012,-1.0,-0.0
1477.5,6.01,Alt,3.471,931.517,0.114,-0.077,-3.036,1.0,1.0
1478.0,6.01,Alt,1.658,936.761,-0.104,-0.05,4.273,1.0,-0.0
1478.5,6.01,Alt,1.631,932.587,-0.088,-0.118,2.528,1.0,-0.0
1479.0,6.01,Alt,4.947,942.445,-0.035,0.01,0.293,1.0,-0.0
1479.5,6.01,Alt,1.313,979.116,-0.129,-0.274,-2.063,-1.0,-0.0
1480.0,6.01,Alt,4.313,937.942,-0.01,-0.128,-1.793,-0.0,-0.0
1480.5,6.01,Alt,3.875,964.558,0.033,-0.033,-2.079,-0.0,-0.0
1481.0,6.01,Alt,5.327,932.555,-0.101,-0.087,0.014,1.0,1.0
1481.4,6.01,Alt,4.214,936.353,-0.059,-0.171,2.636,1.0,-0.0
1481.9,6.01,Alt,2.001,965.994,-0.314,0.093,-0.677,1.0,1.0
1482.4,6.01,Alt,4.592,946.228,-0.169,0.058,0.41,1.0,-0.0
1483.0,6.01,Alt,2.585,987.46,-0.18,-0.355,-0.252,-0.0,-0.0
1483.5,6.01,Alt,0.83,939.758,0.142,-0.022,-6.81,2.0,-0.0
1484.0,6.01,Alt,-4.891,949.175,-0.173,-0.101,1.322,1.0,1.0
1484.5,6.01,Alt,3.163,935.731,-0.206,-0.005,0.504,-0.0,2.0
1485.0,6.01,Alt,4.49,955.695,-0.016,0.111,0.308,1.0,1.0
1485.6,6.01,Alt,-0.586,934.703,-0.068,0.088,5.436,-0.0,1.0
1486.0,6.01,Alt,-0.936,938.221,-0.411,-0.139,-0.64,1.0,-0.0
1486.5,6.01,Alt,-7.969,971.466,-0.528,-0.153,4.45,-0.0,1.0
1487.0,6.01,Alt,1.547,942.476,-0.186,-0.099,-0.365,1.0,-0.0
1487.5,6.01,Alt,-13.704,926.822,0.349,-0.017,6.23,-0.0,1.0
1488.0,6.01,Alt,1.675,934.649,-0.123,-0.023,4.167,1.0,-0.0
1488.5,6.01,Alt,-12.761,938.841,-0.349,-0.053,2.795,-1.0,-0.0
1488.9,6.01,Alt,2.571,966.247,-0.215,0.068,-0.21,-0.0,-0.0
1489.4,6.01,Alt,2.231,934.976,0.178,-0.016,-5.234,1.0,-0.0
1489.9,6.01,Alt,-8.4,927.363,0.203,-0.073,9.611,-0.0,1.0
1490.5,6.01,Alt,4.211,986.501,-0.504,-0.13,-0.914,-0.0,1.0
1491.1,6.01,Alt,-0.327,948.592,-0.069,-0.127,1.645,1.0,-0.0
1491.6,6.01,PitchAlt,-23.779,978.109,0.233,-0.989,-3.452,-1.0,-0.0
1492.1,6.01,Alt,3.627,945.858,-0.174,-0.046,0.39,1.0,-0.0
1492.7,6.01,Alt,-5.748,936.77,0.288,-0.002,-7.081,-0.0,-0.0
1493.2,6.01,Alt,2.278,939.773,-0.054,-0.012,2.205,-0.0,-0.0
1493.7,6.01,Alt,4.357,941.394,-0.055,-0.094,0.876,1.0,-0.0
1494.2,6.01,Alt,0.937,962.167,-0.015,0.03,3.004,-0.0,-0.0
1494.7,6.01,Alt,3.006,958.329,-0.011,0.008,-1.143,-0.0,-0.0
1495.2,6.01,Alt,5.01,964.833,-0.017,-0.074,-1.95,1.0,1.0
1495.8,6.01,Alt,-9.811,936.267,-0.212,0.141,6.834,1.0,1.0
1496.3,6.01,Alt,3.612,984.044,-0.304,0.122,0.368,1.0,1.0
1496.8,6.01,Alt,-1.345,931.38,0.155,-0.185,-6.769,-0.0,1.0
1497.3,6.01,Alt,-3.905,954.82,-0.171,-0.106,-2.543,1.0,-0.0
1497.8,6.01,Alt,5.394,937.201,-0.069,-0.125,-0.08,1.0,-0.0
1498.4,6.01,Alt,1.554,949.138,-0.155,-0.063,4.052,-1.0,-0.0
1498.9,6.01,Alt,-2.488,938.335,-0.188,-0.177,-1.197,1.0,-0.0
1499.4,6.01,PitchAlt,-35.982,996.803,0.351,-0.899,-3.818,-0.0,-0.0
1499.9,6.01,Alt,3.707,954.919,0.09,-0.037,-1.981,1.0,-0.0
1500.4,6.01,Alt,-0.941,934.935,0.067,-0.011,3.458,-0.0,-0.0
1501.0,6.01,Alt,2.988,945.992,-0.053,-0.007,-1.497,1.0,1.0
1501.5,6.01,Alt,4.787,944.585,-0.078,-0.055,-0.816,1.0,1.0
1501.9,6.01,Alt,2.842,963.028,-0.29,0.312,0.592,1.0,2.0
1502.4,6.01,Alt,2.747,937.886,-0.191,0.011,5.729,1.0,1.0
1502.9,6.01,Alt,-7.76,945.293,0.058,0.012,6.046,1.0,-0.0
1503.4,6.01,Alt,-4.648,947.768,-0.186,-0.159,-1.358,-0.0,-0.0
1503.9,6.01,Alt,2.278,947.378,-0.204,-0.03,1.0,1.0,-0.0
1504.4,6.01,Alt,4.302,931.021,-0.154,-0.105,2.8,1.0,-0.0
1504.9,6.01,Alt,3.256,976.844,-0.174,-0.053,-1.874,1.0,1.0
1505.4,6.01,Alt,2.703,951.351,-0.138,-0.116,3.847,-0.0,-0.0
1506.0,6.01,Alt,3.362,945.905,-0.189,0.189,1.15,-0.0,-0.0
1506.5,6.01,Alt,-2.905,966.497,0.039,-0.229,-3.242,-0.0,1.0
1507.0,6.01,Alt,-1.035,931.225,-0.138,0.147,4.903,1.0,1.0
1507.5,6.01,Alt,0.78,961.914,-0.198,0.059,-1.595,-0.0,1.0
1508.1,6.01,Alt,4.854,978.557,-0.315,-0.323,-1.691,-0.0,1.0
1508.7,6.01,Alt,0.833,987.035,-0.339,0.014,2.409,-0.0,-1.0
1509.2,6.01,Alt,0.32,980.327,-0.101,-0.192,2.09,4.0,-0.0
1509.7,6.01,Alt,2.404,954.623,0.015,-0.004,-6.338,-0.0,-0.0
1510.3,6.01,Alt,1.744,944.63,-0.113,0.112,3.867,-0.0,-0.0
1510.8,6.01,Alt,-12.912,933.509,-0.246,0.345,-0.149,-0.0,-0.0
1511.4,6.01,Alt,-5.185,964.18,-0.285,-0.514,-1.187,-0.0,1.0
1511.9,6.01,Alt,-0.287,942.608,-0.27,-0.129,-0.674,1.0,-0.0
1512.4,6.01,Alt,2.676,950.445,-0.191,-0.034,0.848,1.0,-0.0
1512.9,6.01,Alt,-2.062,1006.137,-0.22,0.197,5.163,-2.0,1.0
1513.4,6.01,Alt,5.517,1007.126,0.06,0.033,-0.145,1.0,-0.0
1514.0,6.01,Alt,-7.084,998.966,-0.296,-0.552,-1.612,-0.0,1.0
1514.5,6.01,Alt,-1.07,952.817,0.167,-0.051,-5.092,-0.0,-0.0
1515.0,6.01,Alt,2.412,954.908,-0.083,-0.145,1.736,1.0,-0.0
1515.6,6.01,Alt,0.426,936.975,-0.108,-0.012,5.954,-0.0,1.0
1516.1,6.01,Alt,-6.507,952.417,-0.131,-0.106,-0.567,1.0,1.0
1516.6,6.01,Alt,-6.113,932.543,0.047,0.074,8.087,-0.0,-0.0
1517.1,6.01,Alt,1.837,934.477,-0.084,-0.077,6.336,-0.0,-0.0
1517.6,6.01,Alt,2.439,959.469,-0.033,-0.111,2.501,1.0,1.0
1518.1,6.01,Alt,3.708,940.231,-0.147,-0.144,1.526,-0.0,-0.0
1518.6,6.01,Alt,-5.668,930.706,0.054,-0.206,-3.527,1.0,-0.0
1519.1,6.01,Alt,-0.691,939.284,0.172,-0.02,-5.981,1.0,-0.0
1519.6,6.01,Alt,-1.624,937.431,-0.215,0.091,4.504,-0.0,-0.0
1520.1,6.01,Alt,3.443,951.042,0.134,-0.214,-2.396,2.0,-0.0
1520.6,6.01,Alt,0.755,946.182,-0.268,-0.084,3.533,1.0,-0.0
1521.1,6.01,Alt,-0.502,962.323,-0.309,-0.111,2.677,-0.0,-0.0
1521.6,6.01,Alt,3.803,951.204,-0.035,-0.035,0.925,1.0,-0.0
1522.1,6.01,Alt,-0.891,929.449,0.005,0.07,7.32,1.0,-0.0
1522.7,6.01,Alt,5.399,949.824,-0.268,-0.066,-0.207,-0.0,-0.0
1523.2,6.01,Alt,0.755,962.6,-0.348,-0.212,-1.566,1.0,1.0
1523.7,6.01,Alt,5.281,1003.179,-0.048,-0.078,-1.789,1.0,1.0
1524.2,6.01,Alt,3.559,933.707,-0.105,-0.312,-2.095,1.0,-0.0
1524.7,6.01,Alt,4.378,953.799,-0.151,-0.042,3.777,1.0,-0.0
1525.2,6.01,Alt,1.267,930.73,-0.124,-0.076,3.302,-0.0,-0.0
1525.7,6.01,Alt,2.416,938.714,-0.236,-0.167,0.616,-2.0,-0.0
1526.2,6.01,Alt,2.266,933.131,-0.165,-0.193,-0.356,-0.0,-0.0
1526.7,6.01,Alt,-1.174,957.789,-0.194,-0.033,-5.37,1.0,-0.0
1527.2,6.01,Alt,-5.017,940.93,-0.204,-0.265,-1.506,1.0,1.0
1527.7,6.01,Alt,4.216,962.79,-0.165,0.147,0.56,-0.0,1.0
1528.3,6.01,Alt,2.918,949.62,-0.062,-0.032,-1.872,-0.0,-0.0
1528.8,6.01,Alt,-9.941,945.203,-0.467,-0.147,5.227,1.0,-0.0
1529.3,6.01,Alt,4.904,950.181,-0.229,0.0,0.641,1.0,-0.0
1529.9,6.01,Alt,-2.766,943.073,-0.188,-0.191,-0.499,1.0,1.0
1530.3,6.01,Alt,4.488,974.721,-0.313,-0.102,-1.023,1.0,1.0
1530.8,6.01,Alt,4.543,966.936,-0.049,-0.066,1.713,1.0,1.0
1531.3,6.01,PitchAlt,-10.552,930.067,0.105,0.589,6.781,1.0,-1.0
1531.9,6.01,Alt,3.411,944.751,-0.077,0.025,0.792,1.0,-0.0
1532.3,6.01,Alt,-3.804,935.781,0.073,-0.048,-7.514,-0.0,-0.0
1532.8,6.01,Alt,1.797,941.168,-0.268,0.147,0.865,1.0,-0.0
1533.3,6.01,Alt,0.185,955.666,-0.222,-0.068,2.527,1.0,1.0
1533.9,6.01,Alt,0.609,931.763,0.151,-0.123,-5.08,-0.0,-0.0
1534.3,6.01,Alt,5.547,990.768,-0.415,-0.066,-0.297,-0.0,1.0
1534.8,6.01,Alt,2.091,973.588,-0.048,0.042,-1.656,-0.0,-0.0
1535.3,6.01,Alt,4.428,950.31,-0.17,0.041,1.197,-0.0,-0.0
1535.8,6.01,Alt,-5.519,927.211,-0.255,0.08,1.484,-0.0,1.0
1536.3,6.01,Alt,2.567,953.662,-0.269,-0.003,1.993,1.0,1.0
